time,MLII,V1,V2
1.724,-0.6090384434155843,-0.40169213229604017,0.14311837472967867
1.728,-0.5392554819594122,-0.3688698741742086,0.22772054479760767
1.732,-0.5726518268149845,-0.29006967661526173,0.1380319826954023
1.736,-0.4828580764224818,-0.223297419738411,0.1978573989459324
1.74,-0.5749435289934395,-0.3045915757703805,0.20906417882803557
1.744,-0.5131839632175171,-0.24501036207915955,0.19498827093902965
1.748,-0.4835386146866903,-0.22045850620487215,0.22467627492440784
1.752,-0.4673454566865026,-0.22329923458409784,0.24155269530731707
1.756,-0.5878971388101184,-0.3069353760766993,0.19570291887779634
1.76,-0.5015490411269519,-0.21171831268315924,0.2303690425341882
1.764,-0.44061129147438255,-0.24175190265792654,0.21641912172400155
1.768,-0.42405946206693396,-0.23219873530550184,0.30111920299976386
1.772,-0.5147958306751466,-0.20346248804013106,0.2909437214510844
1.776,-0.40819027741858505,-0.2347147124175316,0.26445439280758026
1.78,-0.4929507954308959,-0.25949153290451915,0.3215435081658924
1.784,-0.5907494557723441,-0.15064820166840287,0.32844066033367636
1.788,-0.4201133041995712,-0.12430373567876452,0.27130805080871145
1.792,-0.5025498891256227,-0.17979340453589243,0.31936606684005164
1.796,-0.49782006015324537,-0.1315580343917074,0.2944464410461616
1.8,-0.48307792607867944,-0.09125366953116684,0.30016206688376584
1.804,-0.5544236695310016,-0.10856877450807537,0.301344630069808
1.808,-0.4174816645585369,-0.06668897872391959,0.3189854184533875
1.812,-0.5566921814956598,-0.09120932084172434,0.39179753260696204
1.816,-0.4877164084849339,-0.06585273422903777,0.3358805142975701
1.82,-0.47111976602104716,-0.05306851671358734,0.29250023289286725
1.824,-0.47100586164040037,-0.048895159175648094,0.44681051694867535
1.828,-0.4444666919959156,0.012823360156187888,0.4640188038364502
1.832,-0.4569121846923478,-0.06949856870420551,0.4163670490483239
1.836,-0.4292437395719356,-0.004861731441420873,0.38914983702331263
1.84,-0.4377572651595752,0.04513486436423646,0.43243687465715186
1.844,-0.47042401342205886,-0.0740821725701878,0.44900347780326844
1.848,-0.3931476394762566,0.04399008085887535,0.3803155631684996
1.852,-0.32108743045141647,0.03480072493074292,0.47745542246270756
1.856,-0.4241440684507314,0.0771714627204018,0.47904117649898487
1.86,-0.37802052249551044,0.036884727968468325,0.31717777162311067
1.864,-0.48857917010394697,0.07814139696318244,0.4332293677275856
1.868,-0.44064661420423773,0.02145309289919442,0.42269461460072333
1.872,-0.33787863499397763,0.10232974713189515,0.47267701498254805
1.876,-0.36410684459542975,0.10998940730305869,0.4683980239999765
1.88,-0.3913776896297585,0.16415724520687844,0.5119147522047496
1.884,-0.2167084077374116,0.0579335558219804,0.46614792641990976
1.888,-0.27131563665230474,0.08708657462814465,0.45788852474840697
1.892,-0.3064175033323928,0.18622271802505871,0.5580528794278087
1.896,-0.3173179732566682,0.10409479505349155,0.45536935897369113
1.9,-0.3632027780136509,0.16071516077456766,0.514609268194166
1.904,-0.3752601759398786,0.2535398418041511,0.4944275208807419
1.908,-0.1966702980229414,0.27305885929781926,0.5207296247369699
1.912,-0.34232539492760905,0.23705170493234617,0.5127912235554614
1.916,-0.2804457150188326,0.15182505042820382,0.4653519979260962
1.92,-0.25873448669004556,0.1596063931202284,0.4841841865658534
1.924,-0.23912032340486633,0.30607091947621673,0.5543902196671119
1.928,-0.16715138820178038,0.3314674725505796,0.48856440489616887
1.932,-0.1285151847317897,0.207666511686449,0.4960974289780781
1.936,-0.1973301138207718,0.1465896279306701,0.47469226781485613
1.94,-0.2532806991547561,0.3375920142458155,0.5210945388363623
1.944,-0.09176212067826263,0.3202086663958843,0.48403548230157467
1.948,-0.23861474770236005,0.3076921065204483,0.4698694908884087
1.952,-0.27039682734382386,0.2060908244054216,0.49427965004775914
1.956,-0.1737774306448805,0.28508881192222346,0.45618512993074634
1.96,-0.15219874750470827,0.32439223054207833,0.49663611343174635
1.964,-0.12852945205220104,0.2539642839772448,0.4563055488314097
1.968,-0.14002695038839036,0.35987179047362905,0.5190621135270936
1.972,-0.023944167510708658,0.26560707819037177,0.48984976057213425
1.976,-0.07426554349706001,0.35630444017106017,0.537081052786054
1.98,-0.06073159491942824,0.47121004620796264,0.5792485098469643
1.984,-0.05022228767096142,0.3754403938433265,0.5304729315422729
1.988,-0.051394231098043364,0.41062447118336154,0.4579201146861983
1.992,-0.12484661746635678,0.442349924764492,0.38730421577165564
1.996,-0.021376692617824926,0.4563621938096746,0.45351728669896885
